item_desc,category_desc,sub_category_desc,item_number,skin_concern_cat_id,skin_concern_cat_name
ผงขัดสุภาภรณ์มะขามแท้(ซอง) (พ6) 10 กรัม,ผลิตภัณฑ์ดูแลผิวหน้า,มาส์ค / ทรีทเมนต์บำรุงหน้า,1625,0,Not Used
โคลนพอกผิวหน้า-กาย นวลอนงค์ (พ6) 10 กรัม,ผลิตภัณฑ์ดูแลผิวหน้า,มาส์ค / ทรีทเมนต์บำรุงหน้า,1626,0,Not Used
ครีมขัดหน้า (มะขาม+น้ำผึ้ง )สุภาภรณ์ (พ6) 12ก.,ผลิตภัณฑ์ดูแลผิวหน้า,มาส์ค / ทรีทเมนต์บำรุงหน้า,1627,0,Not Used
ครีมมาส์กหน้าว่านหางจระเข้+น้ำผึ้ง สุภาภรณ์ พ6 12ก,ผลิตภัณฑ์ดูแลผิวหน้า,มาส์ค / ทรีทเมนต์บำรุงหน้า,1628,0,Not Used
ครีมขัดหน้าปทุมมาศสมุนไพร(เขียว)ซอง (พ6) 15 กรัม,ผลิตภัณฑ์ดูแลผิวหน้า,มาส์ค / ทรีทเมนต์บำรุงหน้า,1629,0,Not Used
เซรั่มปทุมมาศแอคเน่ (ซอง) (พ6) 10 กรัม,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมแก้สิว,1630,3,Acne & Oily
ผงขัดหน้าสุภาภรณ์(เหลือง) (พ6) 15 กรัม,ผลิตภัณฑ์ดูแลผิวหน้า,มาส์ค / ทรีทเมนต์บำรุงหน้า,1631,0,Not Used
เซรั่มเขาค้อทะเลภู เนเชอรัลแทมารีน 8 มล.,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อผิวขาว,1632,1,Whitening
ครีมขัดหน้าสูตรมังคุด+แอปริคอท,ผลิตภัณฑ์ดูแลผิวหน้า,มาส์ค / ทรีทเมนต์บำรุงหน้า,1633,0,Not Used
เซรัมกระชับรูขุมขนฟูจิออนเซ็น,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อความชุ่มชื้น,1634,0,Not Used
มาส์กเขาค้อทะเลภู พอมิกราเนท เรเดียนซ์ (ด) 8 กรัม,ผลิตภัณฑ์ดูแลผิวหน้า,มาส์ค / ทรีทเมนต์บำรุงหน้า,1635,0,Not Used
มาส์กเขาค้อทะเลภู พอมิกราเนท เรเดียนซ์(พ6) 8 กรัม,ผลิตภัณฑ์ดูแลผิวหน้า,มาส์ค / ทรีทเมนต์บำรุงหน้า,1636,0,Not Used
ครีมขัดหน้าสุภาภรณ์สูตรต้นตำหรับ (ด) 15 ก.,ผลิตภัณฑ์ดูแลผิวหน้า,มาส์ค / ทรีทเมนต์บำรุงหน้า,1637,0,Not Used
ครีมขัดหน้าสุภาภรณ์สูตรต้นตำหรับ(พ6) 15 ก.,ผลิตภัณฑ์ดูแลผิวหน้า,มาส์ค / ทรีทเมนต์บำรุงหน้า,1638,0,Not Used
เขาค้อทะเลภูแทมารีนซุปเปอร์ครีมเจล (ด) 12 มล.,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อผิวขาว,1639,1,Whitening
เขาค้อทะเลภูแทมารีนซุปเปอร์ครีมเจล (พ) 12 มล.,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อผิวขาว,1640,1,Whitening
วาสลีนกันแดด SPF 30 30 มล,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมกันแดด,1641,0,Not Used
เซรั่มโอเลย์TEแอนตี้เอจจิ้ง,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อลดเลือนริ้วรอย,1642,2,Anti-Aging
โอเลย์ครีมTEแอนตี้เอจจิ้ง spf15,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อลดเลือนริ้วรอย,1643,2,Anti-Aging
ครีมโอเลย์TEแอนตี้เอจจิ้งไนท์ครีม,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อลดเลือนริ้วรอย,1644,2,Anti-Aging
#Cพอนด์เซรั่มมิราเคิล,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อลดเลือนริ้วรอย,1645,2,Anti-Aging
#Cพอนด์ครีมเอจมิลาเคิลเดย์,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อลดเลือนริ้วรอย,1646,2,Anti-Aging
#ครีมพอนด์ไลท์แอนด์รันิว,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อความชุ่มชื้น,1647,0,Not Used
ครีมพอนด์เพอร์เฟ็ครีเซาว์ท,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อความชุ่มชื้น,1648,0,Not Used
#Cครีมพอนด์ดีทอกซ์สปอดเลดไวท์,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อผิวขาว,1649,1,Whitening
#Cพอนด์ครีมดีทอกซ์ไวท์เทนนิ่งสีชมพู,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อผิวขาว,1650,1,Whitening
#Cพอนด์โลชั่นดีทอกซ์สปอตเลทไวท์,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อผิวขาว,1651,1,Whitening
#ครีมพอนด์เพอร์เฟครีเซาร์ท,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อผิวขาว,1652,1,Whitening
#Cพอนด์ดีทอกซ์สปอตเลทไนท์ครีม,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อผิวขาว,1653,1,Whitening
#Cพอนด์ดีทอกซ์ไวท์เทนนิ่งครีมสีชมพู,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อผิวขาว,1654,1,Whitening
#Cพอนด์เอจมิลาเคิลอัพ,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อลดเลือนริ้วรอย,1655,2,Anti-Aging
ครีมโอเลย์TEแอนตี้เอจจิ้งอ่อนโยน,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อลดเลือนริ้วรอย,1656,2,Anti-Aging
โอเลย์TEแอนตี้เอจจิ้ง SPF15,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อลดเลือนริ้วรอย,1657,2,Anti-Aging
#โอเลย์TEยูวีครีมฟรี เคลนเซอร์,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อความชุ่มชื้น,1658,0,Not Used
#โอเลย์TEพลัสครีมป้องกันสิว+คลีน,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมแก้สิว,1659,3,Acne & Oily
#โอเลย์ WR UV ไวท์ครีม50g +คลีน,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อผิวขาว,1660,1,Whitening
โอเลย์ ทัชออฟฟาวเดชั่น SPF 15,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อความชุ่มชื้น,1661,0,Not Used
วิตามินซี+อี บำรุงผิววิเวียน,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อผิวขาว,1662,1,Whitening
เซรั่มบำรุงผิว บีชูก้า,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมแก้สิว,1663,3,Acne & Oily
ซิทไวท์,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อผิวขาว,1664,1,Whitening
ซิทอินเดอะซัน,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อความชุ่มชื้น,1665,0,Not Used
ซิทบาล๊านซ์,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมแก้สิว,1666,3,Acne & Oily
ซิทมิลค์,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมแก้สิว,1667,3,Acne & Oily
มาส์กพอกผิวหน้า พารานา,ผลิตภัณฑ์ดูแลผิวหน้า,มาส์ค / ทรีทเมนต์บำรุงหน้า,1668,0,Not Used
ครีมไวท์เทนนิ่ง(ไพล+นมข้าว+ทานาคา)บ้านชมนาด,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อผิวขาว,1669,1,Whitening
ซิทไวท์ ใหญ่,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมเพื่อผิวขาว,1670,1,Whitening
ซิทบาล๊านซ์ ใหญ่,ผลิตภัณฑ์ดูแลผิวหน้า,ครีมแก้สิว,1671,3,Acne & Oily
